Title,Type1,Volum,Location,Date_mfg,NameHost,Track,When,Who,Mail,Status,DetailStatus,Note,Modified,Modified By
50E1FHC02,Dry che,10 ปอนด์,ห้องทำความเย็น Chiller,9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/18/2023 4:45 PM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50E1FE01,CO2,10 ปอนด์,อาคารบำบัดน้ำเสียชั้น 1,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 12:43 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50E1FE02,CO2,10 ปอนด์,ห้องเครื่องวัดไฟฟ้า หน้าห้อง Generator,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/20/2025 8:12 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50E1FE03,CO2,10 ปอนด์,หน้าห้อง Pantry,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 12:44 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50E1FE04,CO2,10 ปอนด์,ห้องทำความเย็น Chiller,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 12:44 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50E1FE05,CO2,10 ปอนด์,ห้องซ่อมบำรุง ชั้น1,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 12:45 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50E2FHC01,Dry che,10 ปอนด์,ทางเชื่อม PIPE BRIDGE,9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/18/2023 4:48 PM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50E2FE01,CO2,10 ปอนด์,หน้าห้องแผงไฟรวม,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 12:45 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50E2FE02,CO2,10 ปอนด์,ห้องบำบัดน้ำเสียชั้น 2,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 12:45 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50E3FHC01,Dry che,10 ปอนด์,ดาดฟ้าอาคารการกำลัง (ข้างประตู),9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/18/2023 4:51 PM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50E3FHC02,Dry che,10 ปอนด์,ดาดฟ้าอาคารการกำลัง (ด้านหลัง),9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/18/2023 4:52 PM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50G1FHC01,Dry che,10 ปอนด์,ด้านหลังอาคาร 7 (ติดผนังข้างห้องไฟฟ้า),9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,2/20/2025 8:16 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50G1FHC02,Dry che,10 ปอนด์,หน้าบันไดขึ้นชั้น 1,9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/18/2023 7:31 PM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50G2FHC01,Dry che,10 ปอนด์,โถงทางเดิน ชั้น 2,9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/18/2023 4:55 PM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50F1FHC01,CO2,10 ปอนด์,ทางเดินเข้าห้องเครื่อง (การกำลัง),10/1/2024,ทอศ.,FALSE,,,,ปกติ,-,12.11 KG,2/19/2025 1:34 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50F1FHC02,CO2,10 ปอนด์,ในโถงอาคาร IT,10/1/2024,ทอศ.,FALSE,,,,ปกติ,-,12.11 KG,2/19/2025 1:35 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50F1FHC03,CO2,10 ปอนด์,หน้าห้องเครื่องกำเนิดไฟฟ้า (การกำลัง),10/1/2024,ทอศ.,FALSE,,,,ปกติ,-,12.11 KG,2/19/2025 1:36 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50F1FHC04,CO2,10 ปอนด์,หน้าบันไดหนีไฟ IT,10/1/2024,ทอศ.,FALSE,,,,ปกติ,-,12.11 KG,2/19/2025 1:36 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50F2FHC01,CO2,10 ปอนด์,หน้าลิฟต์ชั้น2  IT,10/1/2024,ทอศ.,FALSE,,,,ปกติ,-,12.11 KG,2/19/2025 1:38 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50F2FHC02,CO2,10 ปอนด์,หน้าห้อง pump (การกำลัง)  ติดตั้งอยู่ชั้น 2,10/1/2024,ทอศ.,FALSE,,,,ปกติ,-,12.11 KG,2/19/2025 1:38 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50F2FHC03,CO2,10 ปอนด์,ห้องเครื่องระบบสื่อสาร (การกำลัง) ติดตั้งอยู่ชั้น 2,10/1/2024,ทอศ.,FALSE,,,,ปกติ,-,12.11 KG,2/19/2025 1:39 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50F2FHC04,CO2,10 ปอนด์,หน้าห้อง Service IT (หน้าห้องเก็บของ),10/1/2024,ทอศ.,FALSE,,,,ปกติ,-,12.11 KG,2/19/2025 1:39 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50F1FE01,CO2,10 ปอนด์,ในห้อง Service IT (ระบบชำระเงิน) ,10/1/2024,ทอศ.,FALSE,,,,ปกติ,-,12.11 KG,2/19/2025 1:37 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FHC01,CO2,15 ปอนด์,โถงผลิตหมึก ,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,19.00 KG,2/19/2025 1:20 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FHC02,CO2,15 ปอนด์,ห้องกวนหมึก,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,19.00 KG,2/19/2025 12:55 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FHC03,Dry che,10 ปอนด์,หน้าบันไดขึ้นชั้น 2,9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/23/2023 10:31 AM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50INK1FHC04,Dry che,10 ปอนด์,ห้องคลังวัตถุดิบ(ภายในห้อง),9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/23/2023 10:31 AM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50INK1FHC05,Dry che,10 ปอนด์,ห้องคลังวัตถุดิบ(ภายในห้อง),9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/23/2023 10:31 AM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50INK1FHC06,Dry che,10 ปอนด์,หน้าห้องคลังวัตถุดิบ,9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/23/2023 10:32 AM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50INK1FHC07,Dry che,10 ปอนด์,อาคารวาร์นิช(ห้อง Control room),9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/23/2023 10:32 AM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50INK1FE02,CO2,10 ปอนด์,ปั๊มน้ำเย็น(หลังห้องบดหมึก),10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 12:57 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FE03,CO2,10 ปอนด์,ห้องหม้อแปลงไฟฟ้า,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 12:58 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FE04,CO2,10 ปอนด์,ห้องเครื่องไฟฟ้า(ดีเซล) ห้อง Generator,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/20/2025 8:21 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FE05-1,CO2,10 ปอนด์,อาคารวาร์นิช(หน้าห้อง Control room),10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 12:59 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FE05-2,CO2,15 ปอนด์,ห้องสำนักงานอาคารวานิช,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/20/2025 8:23 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FE06,CO2,10 ปอนด์,ห้องเก็บของหลังอาคารวาร์นิช ห้อง Tank วานิช,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/20/2025 8:23 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FE07,CO2,10 ปอนด์,ห้องแทงค์วาร์นิช(น้ำมันร้อน),10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 1:00 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FE08,Dry che,10 ปอนด์,ห้องปฏิบัติการเคมี,9/21/2022,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,7/1/2025 22:32,Payup Charoenkham (พายัพ เจริญขำ)
50INK1FE09,CO2,10 ปอนด์,โกดังใหม่ด้านข้างอาคารวาร์นิช,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 1:00 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FE10,CO2,10 ปอนด์,โกดังใหม่ด้านข้างอาคารวาร์นิช,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 1:01 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FE11-1,Dry che,10 ปอนด์,หน้าห้องควบคุม (การกำลัง) ข้างโต๊ะ รปภ.ป้อม10,9/21/2022,ทอศ.,FALSE,,,,ปกติ,,,2/20/2025 8:26 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FE11-2,BF2000,10 ปอนด์,ในห้องควบคุม (การกำลัง) อาคารผลิตหมึก เปิดประตู Ink 102,1/1/2013,ทอศ.,FALSE,,,,ไม่ปกติ,แรงดันตก/นำถังเก่า(1/1/2004)ไปทดแทนชั่วคราว,,2/20/2025 8:27 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FE12-1,Dry che,10 ปอนด์,โกดังใหม่ด้านข้างอาคารวาร์นิช,9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/23/2023 11:27 AM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50INK1FE12-2,CO2,10 ปอนด์,ห้องสำนักงานอาคารวาร์นิช,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/20/2025 8:28 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FE13,Dry che,10 ปอนด์,ด้านข้างอาคารวาร์นิช,9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/23/2023 11:28 AM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50INK1FE14,Dry che,10 ปอนด์,ห้อง Tank Fram,9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/23/2023 11:29 AM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50INK2FHC01,Dry che,10 ปอนด์,หน้าห้องเก็บตำราวิชาการ สำนักงานผลิตหมึก,9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/23/2023 11:39 AM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50INK2FE01,Dry che,10 ปอนด์,หน้าห้อง Pantry (AHU),9/21/2022,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,7/1/2025 23:11,Payup Charoenkham (พายัพ เจริญขำ)
50M1FE04,CO2,10 ปอนด์,ห้องตรวจนับธนบัตร 1,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 10:12 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50M1FE05,CO2,10 ปอนด์,ห้องตรวจนับธนบัตร 2,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 10:15 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50M1FE06,CO2,10 ปอนด์,ห้องตรวจนับธนบัตร 2,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 10:22 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50M1FE07,CO2,10 ปอนด์,ห้องตรวจนับธนบัตร 2,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 10:24 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50M1FE08,CO2,10 ปอนด์,ห้องตรวจนับธนบัตร 2,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 10:26 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50M1FE09,CO2,10 ปอนด์,ห้องมั่นคงรอจ่าย,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 10:28 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50M1FE10,CO2,10 ปอนด์,ห้องมั่นคงรอนับ,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 10:29 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50M1FE36,CO2,10 ปอนด์,ห้องมั่นคง Finish note (ภายในห้องมั่นคงกลาง) ขึ้นกับ ฝกบ.,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/20/2025 8:34 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50M1FE37,CO2,10 ปอนด์,ห้องมั่นคง Finish note (ภายในห้องมั่นคงกลาง) ขึ้นกับ ฝกบ.,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/20/2025 8:34 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50M1FE38,CO2,10 ปอนด์,ห้องมั่นคง Finish note (ภายในห้องมั่นคงกลาง) ขึ้นกับ ฝกบ.,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/20/2025 8:34 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50M1FE39,CO2,10 ปอนด์,ห้องมั่นคง Finish note (ภายในห้องมั่นคงกลาง) ขึ้นกับ ฝกบ.,10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/20/2025 8:35 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50M1FHC17,Dry che,10 ปอนด์,หน้าห้องมั่นคง Finish note (ห้องมั่นคงกลาง) ขึ้นกับ ฝกบ.,9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,2/20/2025 8:35 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50M1FHC18,Dry che,10 ปอนด์,หน้าห้องมั่นคง Finish note (ห้องมั่นคงกลาง) ขึ้นกับ ฝกบ.,9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,2/20/2025 8:36 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50M1FHC19,Dry che,10 ปอนด์,ห้องชาร์ตแบตรถไฟฟ้า Finish note (ห้องมั่นคงกลาง) ขึ้นกับ ฝกบ.,9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,2/20/2025 8:36 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50M2FHC01,Dry che,10 ปอนด์,หน้าห้องเครื่องปั๊มลม,9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/16/2023 12:30 PM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50M2FHC02,Dry che,10 ปอนด์,ทางเดินชั้น 2 (ใกล้ลิฟท์),9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/16/2023 12:31 PM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50M2FHC03,Dry che,10 ปอนด์,หน้าห้องป้อม 7,9/21/2022,ทอศ.,TRUE,12/20/2021 9:37 AM,อธิบดี หงษ์ชุมแพ,JakkriH@bot.or.th,ปกติ,-,,7/16/2023 12:32 PM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50M2FHC04,Dry che,10 ปอนด์,หน้าห้อง ผอ.ฝจธ.,9/21/2022,ทอศ.,FALSE,,,,ปกติ,-,,7/16/2023 12:32 PM,Suraphas Muenkun (สุรพัศ หมื่นคุณ)
50M2FE01,CO2,10 ปอนด์,หน้าห้องเครื่องหม้อแปลงไฟฟ้า (Generator),10/1/2024,ทอศ.,FALSE,,,,ปกติ,,12.11 KG,2/19/2025 10:49 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
